codigo_ibge,nome,codigo_uf,nome_porto,transportation_cost
2513208,Santa Cruz,25,aratu,26356.7586376517
2513208,Santa Cruz,25,natal,27525.1230603086
2612455,Santa Cruz,26,suape,26909.1150577068
2612455,Santa Cruz,26,aratu,26240.3198206127
2612455,Santa Cruz,26,natal,27713.587175491
2612471,Santa Cruz da Baixa Verde,26,suape,26143.9388181545
2612471,Santa Cruz da Baixa Verde,26,aratu,25662.2030680758
2612471,Santa Cruz da Baixa Verde,26,natal,26923.4477237004
3157377,Santa Cruz de Salinas,31,suape,24023.5105361315
3157377,Santa Cruz de Salinas,31,aratu,22741.2879051058
3157377,Santa Cruz de Salinas,31,natal,24901.8353206116
2612505,Santa Cruz do Capibaribe,26,suape,25240.9313491666
2612505,Santa Cruz do Capibaribe,26,aratu,24902.8580989598
2612505,Santa Cruz do Capibaribe,26,natal,26000.6681103183
2209104,Santa Cruz do Piauí,22,suape,28068.1664971711
2209104,Santa Cruz do Piauí,22,aratu,27361.7785121988
2209104,Santa Cruz do Piauí,22,natal,28876.0176706551
2209153,Santa Cruz dos Milagres,22,suape,28823.9221908758
2209153,Santa Cruz dos Milagres,22,aratu,28181.7373359538
2209153,Santa Cruz dos Milagres,22,natal,29622.0231020281
3157609,Santa Fé de Minas,31,suape,25655.2418608789
3157609,Santa Fé de Minas,31,aratu,24111.8956864888
3157609,Santa Fé de Minas,31,natal,26554.1276129507
2209203,Santa Filomena,22,suape,29117.4031675474
2209203,Santa Filomena,22,aratu,28029.3320318769
2209203,Santa Filomena,22,natal,29970.6113695664
2612554,Santa Filomena,26,suape,27065.2204183101
2612554,Santa Filomena,26,aratu,26381.9828714099
2612554,Santa Filomena,26,natal,27871.4016471508
4123501,Santa Helena,41,suape,27664.6314840464
4123501,Santa Helena,41,aratu,25209.2575952732
4123501,Santa Helena,41,natal,28596.3039440443
4215554,Santa Helena,42,suape,26697.1358729542
4215554,Santa Helena,42,aratu,24137.1805363872
4215554,Santa Helena,42,natal,27626.5787587867
2109809,Santa Helena,21,suape,32076.9912933689
2109809,Santa Helena,21,aratu,31404.0495688121
2109809,Santa Helena,21,natal,32875.2406767527
2513307,Santa Helena,25,suape,26910.3883436373
2513307,Santa Helena,25,aratu,26454.0255390499
2513307,Santa Helena,25,natal,27684.8761875594
2927903,Santa Inês,29,suape,24298.4275093303
2927903,Santa Inês,29,aratu,23346.5167020664
2927903,Santa Inês,29,natal,25142.091394554
4123600,Santa Inês,41,suape,27010.1881933438
4123600,Santa Inês,41,aratu,24771.4960030013
4123600,Santa Inês,41,natal,27941.5226086151
2513356,Santa Inês,25,suape,26417.8811088507
2513356,Santa Inês,25,aratu,25916.6068412242
2513356,Santa Inês,25,natal,27199.7523153773
2109908,Santa Inês,21,suape,31428.0770707934
2109908,Santa Inês,21,aratu,30677.0051363768
2109908,Santa Inês,21,natal,32237.6876636539
2209302,Santa Luz,22,suape,28335.0408962655
2209302,Santa Luz,22,aratu,27367.7672234361
2209302,Santa Luz,22,natal,29175.3106410582
2110005,Santa Luzia,21,suape,31369.2889869027
2110005,Santa Luzia,21,aratu,30576.6485338444
2110005,Santa Luzia,21,natal,32184.4526456405
2928059,Santa Luzia,29,suape,23109.4587294513
2928059,Santa Luzia,29,aratu,22038.9807316282
2928059,Santa Luzia,29,natal,23967.9051512995
3157807,Santa Luzia,31,suape,23675.8840707108
3157807,Santa Luzia,31,aratu,21996.6837980879
3157807,Santa Luzia,31,natal,24585.6665553028
2513406,Santa Luzia,25,suape,26099.7196703455
2513406,Santa Luzia,25,aratu,25767.1925071299
2513406,Santa Luzia,25,natal,26856.9627959625
4316907,Santa Maria,43,suape,26115.8567711907
4316907,Santa Maria,43,aratu,23388.3282183582
4316907,Santa Maria,43,natal,27037.9107372871
2409332,Santa Maria,24,suape,26124.6359034399
2409332,Santa Maria,24,aratu,25945.1926406555
2409332,Santa Maria,24,natal,26857.5284401175
2612604,Santa Maria da Boa Vista,26,suape,26404.1025008558
2612604,Santa Maria da Boa Vista,26,aratu,25739.5827151591
2612604,Santa Maria da Boa Vista,26,natal,27208.766131436
2928109,Santa Maria da Vitória,29,suape,26395.9332780483
2928109,Santa Maria da Vitória,29,aratu,25146.4127899603
2928109,Santa Maria da Vitória,29,natal,27268.6538131171
2612703,Santa Maria do Cambucá,26,suape,25166.438399776
2612703,Santa Maria do Cambucá,26,aratu,24859.86511336
2612703,Santa Maria do Cambucá,26,natal,25921.4713088264
3158102,Santa Maria do Salto,31,suape,23166.2021442326
3158102,Santa Maria do Salto,31,aratu,21978.1843458418
3158102,Santa Maria do Salto,31,natal,24036.5571016721
2312205,Santa Quitéria,23,suape,28774.6065046271
2312205,Santa Quitéria,23,aratu,28338.2561518362
2312205,Santa Quitéria,23,natal,29543.1253332021
2928406,Santa Rita de Cássia,29,suape,27594.1523646603
2928406,Santa Rita de Cássia,29,aratu,26476.7723489825
2928406,Santa Rita de Cássia,29,natal,28452.1140968221
2209377,Santa Rosa do Piauí,22,suape,28490.5743351605
2209377,Santa Rosa do Piauí,22,aratu,27770.4219127209
2209377,Santa Rosa do Piauí,22,natal,29299.6869572279
2928505,Santa Teresinha,29,suape,24390.5926059839
2928505,Santa Teresinha,29,aratu,23494.4639039366
2928505,Santa Teresinha,29,natal,25227.6214321432
2513802,Santa Teresinha,25,suape,26210.8822796417
2513802,Santa Teresinha,25,aratu,25825.1908517813
2513802,Santa Teresinha,25,natal,26976.0368720379
4215679,Santa Terezinha,42,suape,24767.9769689381
4215679,Santa Terezinha,42,aratu,22320.7313119343
4215679,Santa Terezinha,42,natal,25699.5427633639
5107776,Santa Terezinha,51,suape,30810.9029275888
5107776,Santa Terezinha,51,aratu,29383.5587499449
5107776,Santa Terezinha,51,natal,31696.5822867247
2612802,Santa Terezinha,26,suape,26074.6619016809
2612802,Santa Terezinha,26,aratu,25669.3398453324
2612802,Santa Terezinha,26,natal,26843.016429827
2928000,Santaluz,29,suape,25026.1971025371
2928000,Santaluz,29,aratu,24241.3935773056
2928000,Santaluz,29,natal,25848.6607803065
2928208,Santana,29,suape,26495.8538378298
2928208,Santana,29,aratu,25282.2839048275
2928208,Santana,29,natal,27364.9256724849
1600600,Santana,16,suape,35840.4617522485
1600600,Santana,16,aratu,34929.8109865603
1600600,Santana,16,natal,36666.4111970765
2513505,Santana de Mangueira,25,suape,26354.2528893027
2513505,Santana de Mangueira,25,aratu,25874.6091524015
2513505,Santana de Mangueira,25,natal,27133.0954751622
2312007,Santana do Acaraú,23,suape,29242.2765560603
2312007,Santana do Acaraú,23,aratu,28846.7831982069
2312007,Santana do Acaraú,23,natal,30003.8871206933
2312106,Santana do Cariri,23,suape,27157.3950121684
2312106,Santana do Cariri,23,aratu,26594.813735438
2312106,Santana do Cariri,23,natal,27946.8234712506
2708006,Santana do Ipanema,27,suape,24973.3628966107
2708006,Santana do Ipanema,27,aratu,24468.2307709926
2708006,Santana do Ipanema,27,natal,25758.3281333731
2411403,Santana do Matos,24,suape,26464.6198546442
2411403,Santana do Matos,24,aratu,26202.8378605935
2411403,Santana do Matos,24,natal,27210.1108063774
2209351,Santana do Piauí,22,suape,28070.3757667975
2209351,Santana do Piauí,22,aratu,27394.0019606691
2209351,Santana do Piauí,22,natal,28874.1912733183
2411429,Santana do Seridó,24,suape,26069.8445466738
2411429,Santana do Seridó,24,aratu,25757.2181444683
2411429,Santana do Seridó,24,natal,26824.0637277743
2513604,Santana dos Garrotes,25,suape,26289.1153025139
2513604,Santana dos Garrotes,25,aratu,25844.916810593
2513604,Santana dos Garrotes,25,natal,27062.8720571424
2928307,Santanópolis,29,suape,24425.3905540546
2928307,Santanópolis,29,aratu,23626.6364677257
2928307,Santanópolis,29,natal,25250.5470093382
3547809,Santo André,35,suape,23782.892043278
3547809,Santo André,35,aratu,21679.9978632005
3547809,Santo André,35,natal,24711.9373318185
2513851,Santo André,25,suape,25789.9053948782
2513851,Santo André,25,aratu,25460.4531977691
2513851,Santo André,25,natal,26547.2581868854
2411502,Santo Antônio,24,suape,25786.4028906878
2411502,Santo Antônio,24,aratu,25598.9297329229
2411502,Santo Antônio,24,natal,26521.2829559236
2209401,Santo Antônio de Lisboa,22,suape,27918.8032767117
2209401,Santo Antônio de Lisboa,22,aratu,27260.513890467
2209401,Santo Antônio de Lisboa,22,natal,28720.377851813
3160454,Santo Antônio do Retiro,31,suape,24778.1001759776
3160454,Santo Antônio do Retiro,31,aratu,23494.2382338728
3160454,Santo Antônio do Retiro,31,natal,25655.7603366441
2209450,Santo Antônio dos Milagres,22,suape,29050.2178426756
2209450,Santo Antônio dos Milagres,22,aratu,28343.0371324713
2209450,Santo Antônio dos Milagres,22,natal,29856.8588895604
2928802,Santo Estêvão,29,suape,24419.5801760789
2928802,Santo Estêvão,29,aratu,23566.2207210363
2928802,Santo Estêvão,29,natal,25251.4468298745
2209500,Santo Inácio do Piauí,22,suape,28017.3896174589
2209500,Santo Inácio do Piauí,22,aratu,27287.0927642842
2209500,Santo Inácio do Piauí,22,natal,28828.4828650765
2312304,São Benedito,23,suape,29221.2878991503
2312304,São Benedito,23,aratu,28749.5765030328
2312304,São Benedito,23,natal,29994.4138602578
2513927,São Bentinho,25,suape,26429.6052246678
2513927,São Bentinho,25,aratu,26033.2546252314
2513927,São Bentinho,25,natal,27195.9762951361
2513901,São Bento,25,suape,26517.1796999393
2513901,São Bento,25,aratu,26164.3926509411
2513901,São Bento,25,natal,27276.7722286419
2110500,São Bento,21,suape,31646.3142841281
2110500,São Bento,21,aratu,30979.4164500589
2110500,São Bento,21,natal,32444.232123536
2411601,São Bento do Norte,24,suape,26627.0171711927
2411601,São Bento do Norte,24,aratu,26465.7006228382
2411601,São Bento do Norte,24,natal,27355.9463018786
2411700,São Bento do Trairí,24,suape,26023.8495889547
2411700,São Bento do Trairí,24,aratu,25785.8573240404
2411700,São Bento do Trairí,24,natal,26766.3986234883
2613008,São Bento do Una,26,suape,25048.6132907656
2613008,São Bento do Una,26,aratu,24657.500838187
2613008,São Bento do Una,26,natal,25816.7558161078
2209559,São Braz do Piauí,22,suape,27752.5788526014
2209559,São Braz do Piauí,22,aratu,26851.7844124703
2209559,São Braz do Piauí,22,natal,28585.6022538007
2928950,São Domingos,29,suape,24996.4584042543
2928950,São Domingos,29,aratu,24186.6645587439
2928950,São Domingos,29,natal,25822.0943480804
4216107,São Domingos,42,suape,26204.9770498342
4216107,São Domingos,42,aratu,23698.3843211252
4216107,São Domingos,42,natal,27135.6756057378
2513968,São Domingos,25,suape,26567.9318055028
2513968,São Domingos,25,aratu,26159.100642104
2513968,São Domingos,25,natal,27335.935441499
2806800,São Domingos,28,suape,24418.6892901261
2806800,São Domingos,28,aratu,23799.649413609
2806800,São Domingos,28,natal,25220.5068163094
5219803,São Domingos,52,suape,27575.6019685977
5219803,São Domingos,52,aratu,26161.6536036205
5219803,São Domingos,52,natal,28462.452988964
2513943,São Domingos do Cariri,25,suape,25500.4038889146
2513943,São Domingos do Cariri,25,aratu,25162.0289707874
2513943,São Domingos do Cariri,25,natal,26259.6826289017
2929057,São Félix do Coribe,29,suape,26380.423139982
2929057,São Félix do Coribe,29,aratu,25130.9168826497
2929057,São Félix do Coribe,29,natal,27253.1577659856
2209609,São Félix do Piauí,22,suape,28835.4894217833
2209609,São Félix do Piauí,22,aratu,28174.7774298028
2209609,São Félix do Piauí,22,natal,29636.1197600695
2411809,São Fernando,24,suape,26460.6654638607
2411809,São Fernando,24,aratu,26133.9877754216
2411809,São Fernando,24,natal,27216.3375671116
3549003,São Francisco,35,suape,27103.1887438498
3549003,São Francisco,35,aratu,25057.5325891199
3549003,São Francisco,35,natal,28029.6884365822
2513984,São Francisco,25,suape,26730.7791672601
2513984,São Francisco,25,aratu,26321.6677237435
2513984,São Francisco,25,natal,27498.5409972718
2806909,São Francisco,28,suape,24332.423935946
2806909,São Francisco,28,aratu,23795.2428923696
2806909,São Francisco,28,natal,25123.1153227395
3161106,São Francisco,31,suape,25663.8247647409
3161106,São Francisco,31,aratu,24202.2975457369
3161106,São Francisco,31,natal,26556.2445606341
2209658,São Francisco de Assis do Piauí,22,suape,27525.3449212671
2209658,São Francisco de Assis do Piauí,22,aratu,26762.5556985266
2209658,São Francisco de Assis do Piauí,22,natal,28341.3571168794
2411908,São Francisco do Oeste,24,suape,27077.3665003329
2411908,São Francisco do Oeste,24,aratu,26699.1509217115
2411908,São Francisco do Oeste,24,natal,27839.8560759166
2209708,São Francisco do Piauí,22,suape,28392.2720277275
2209708,São Francisco do Piauí,22,aratu,27628.8789770553
2209708,São Francisco do Piauí,22,natal,29207.2048279521
4318309,São Gabriel,43,suape,26242.5268526447
4318309,São Gabriel,43,aratu,23467.362434268
4318309,São Gabriel,43,natal,27161.5495154579
2929255,São Gabriel,29,suape,26223.4774364422
2929255,São Gabriel,29,aratu,25264.2486389532
2929255,São Gabriel,29,natal,27065.3614613929
2412005,São Gonçalo do Amarante,24,suape,26001.6644542388
2412005,São Gonçalo do Amarante,24,aratu,25854.1476457606
2412005,São Gonçalo do Amarante,24,natal,26729.5614387521
2312403,São Gonçalo do Amarante,23,suape,28645.8202565247
2312403,São Gonçalo do Amarante,23,aratu,28332.2786909805
2312403,São Gonçalo do Amarante,23,natal,29395.6609747059
2209757,São Gonçalo do Gurguéia,22,suape,28411.1343957184
2209757,São Gonçalo do Gurguéia,22,aratu,27304.9814721545
2209757,São Gonçalo do Gurguéia,22,natal,29267.0371815504
2209807,São Gonçalo do Piauí,22,suape,29074.4987551683
2209807,São Gonçalo do Piauí,22,aratu,28370.4246339623
2209807,São Gonçalo do Piauí,22,natal,29880.6908761929
4124806,São João,41,suape,26512.2435556188
4124806,São João,41,aratu,24045.7303076745
4124806,São João,41,natal,27443.6825489712
2613206,São João,26,suape,24836.8702955324
2613206,São João,26,aratu,24431.4699491747
2613206,São João,26,natal,25607.5555125241
2209856,São João da Canabrava,22,suape,28056.6398350387
2209856,São João da Canabrava,22,aratu,27400.1806351486
2209856,São João da Canabrava,22,natal,28857.7690357858
2209872,São João da Fronteira,22,suape,29440.20719274
2209872,São João da Fronteira,22,aratu,28945.6059913367
2209872,São João da Fronteira,22,natal,30216.397308696
3162401,São João da Ponte,31,suape,25239.815623692
3162401,São João da Ponte,31,aratu,23829.5919196579
3162401,São João da Ponte,31,natal,26128.314767473
2209906,São João da Serra,22,suape,28943.1282396617
2209906,São João da Serra,22,aratu,28321.1718128056
2209906,São João da Serra,22,natal,29738.2616742974
2209955,São João da Varjota,22,suape,28241.630325546
2209955,São João da Varjota,22,aratu,27540.0228860491
2209955,São João da Varjota,22,natal,29048.6048075099
3162450,São João das Missões,31,suape,25709.1719700238
3162450,São João das Missões,31,aratu,24365.8080938678
3162450,São João das Missões,31,natal,26591.3706481794
2514008,São João do Cariri,25,suape,25670.2745896209
2514008,São João do Cariri,25,aratu,25338.5252529032
2514008,São João do Cariri,25,natal,26428.2093964582
2312502,São João do Jaguaribe,23,suape,27486.4295977279
2312502,São João do Jaguaribe,23,aratu,27137.3369832777
2312502,São João do Jaguaribe,23,natal,28243.7507618541
3162708,São João do Paraíso,31,suape,24489.4215578569
3162708,São João do Paraíso,31,aratu,23245.1232563126
3162708,São João do Paraíso,31,natal,25363.650666618
2111052,São João do Paraíso,21,suape,30883.962416985
2111052,São João do Paraíso,21,aratu,29878.3255807825
2111052,São João do Paraíso,21,natal,31726.0382269189
2210003,São João do Piauí,22,suape,27731.6106015696
2210003,São João do Piauí,22,aratu,26922.9843753915
2210003,São João do Piauí,22,natal,28553.2245340582
2500700,São João do Rio do Peixe,25,suape,26823.4560076292
2500700,São João do Rio do Peixe,25,aratu,26381.5287324712
2500700,São João do Rio do Peixe,25,natal,27595.9556988645
2412104,São João do Sabugi,24,suape,26295.6616965926
2412104,São João do Sabugi,24,aratu,25949.1692891342
2412104,São João do Sabugi,24,natal,27054.6911794337
2514107,São João do Tigre,25,suape,25451.5913295217
2514107,São João do Tigre,25,aratu,25054.5103786731
2514107,São João do Tigre,25,natal,26219.859330705
2613305,São Joaquim do Monte,26,suape,24822.6979305539
2613305,São Joaquim do Monte,26,aratu,24488.8859327124
2613305,São Joaquim do Monte,26,natal,25582.6133193151
2514206,São José da Lagoa Tapada,25,suape,26592.0581054227
2514206,São José da Lagoa Tapada,25,aratu,26159.5027495278
2514206,São José da Lagoa Tapada,25,natal,27363.5628847973
2708402,São José da Tapera,27,suape,24939.9174663681
2708402,São José da Tapera,27,aratu,24412.7420897707
2708402,São José da Tapera,27,natal,25728.0774595661
2514305,São José de Caiana,25,suape,26494.6774620733
2514305,São José de Caiana,25,aratu,26034.1650055242
2514305,São José de Caiana,25,natal,27270.4812401662
2514404,São José de Espinharas,25,suape,26281.4475822185
2514404,São José de Espinharas,25,aratu,25918.7137845925
2514404,São José de Espinharas,25,natal,27042.9885059846
2514503,São José de Piranhas,25,suape,26647.1582548794
2514503,São José de Piranhas,25,aratu,26178.6291387023
2514503,São José de Piranhas,25,natal,27423.8785101611
2514552,São José de Princesa,25,suape,26157.2196304363
2514552,São José de Princesa,25,aratu,25684.3840131099
2514552,São José de Princesa,25,natal,26935.4096908559
2613503,São José do Belmonte,26,suape,26389.5764349933
2613503,São José do Belmonte,26,aratu,25859.3146937161
2613503,São José do Belmonte,26,natal,27175.6551669485
2514602,São José do Bonfim,25,suape,26109.8311030978
2514602,São José do Bonfim,25,aratu,25730.3718200668
2514602,São José do Bonfim,25,natal,26874.2265219514
2514651,São José do Brejo do Cruz,25,suape,26621.0208654612
2514651,São José do Brejo do Cruz,25,aratu,26290.2440682674
2514651,São José do Brejo do Cruz,25,natal,27377.0353539274
2412302,São José do Campestre,24,suape,25882.0570114518
2412302,São José do Campestre,24,aratu,25675.8923672519
2412302,São José do Campestre,24,natal,26619.7735061517
2210052,São José do Divino,22,suape,29761.4424822458
2210052,São José do Divino,22,aratu,29234.6473180554
2210052,São José do Divino,22,natal,30541.8891822629
3163300,São José do Divino,31,suape,22883.9283543809
3163300,São José do Divino,31,aratu,21445.4469037513
3163300,São José do Divino,31,natal,23777.0082970197
2613602,São José do Egito,26,suape,25939.9141360627
2613602,São José do Egito,26,aratu,25545.1560921967
2613602,São José do Egito,26,natal,26706.9279991662
2929370,São José do Jacuípe,29,suape,25179.2537253466
2929370,São José do Jacuípe,29,aratu,24348.1662529381
2929370,São José do Jacuípe,29,natal,26007.2482315181
2210102,São José do Peixe,22,suape,28289.6980270393
2210102,São José do Peixe,22,aratu,27510.7819788952
2210102,São José do Peixe,22,natal,29106.77816403
2210201,São José do Piauí,22,suape,28086.7492742914
2210201,São José do Piauí,22,aratu,27417.7426414596
2210201,São José do Piauí,22,natal,28889.5436143158
2514701,São José do Sabugi,25,suape,26099.3739304501
2514701,São José do Sabugi,25,aratu,25781.763370545
2514701,São José do Sabugi,25,natal,26854.3111317604
2412401,São José do Seridó,24,suape,26298.5906480446
2412401,São José do Seridó,24,aratu,25992.8393559595
2412401,São José do Seridó,24,natal,27051.3105731424
2514800,São José dos Cordeiros,25,suape,25783.1571821033
2514800,São José dos Cordeiros,25,aratu,25429.4452823132
2514800,São José dos Cordeiros,25,natal,26544.2436022006
2514453,São José dos Ramos,25,suape,25252.0419938101
2514453,São José dos Ramos,25,aratu,25020.9506449643
2514453,São José dos Ramos,25,natal,25995.0354298814
2210300,São Julião,22,suape,27690.987083748
2210300,São Julião,22,aratu,27055.2770333834
2210300,São Julião,22,natal,28489.8010934142
2210359,São Lourenço do Piauí,22,suape,27487.2112083636
2210359,São Lourenço do Piauí,22,aratu,26610.4829754514
2210359,São Lourenço do Piauí,22,natal,28317.6339844308
2312601,São Luís do Curu,23,suape,28723.8795803595
2312601,São Luís do Curu,23,aratu,28387.5781698142
2312601,São Luís do Curu,23,natal,29477.1597216348
2210375,São Luis do Piauí,22,suape,28042.2409664884
2210375,São Luis do Piauí,22,aratu,27387.0370476593
2210375,São Luis do Piauí,22,natal,28843.2192436551
2514909,São Mamede,25,suape,26142.4797481668
2514909,São Mamede,25,aratu,25792.5648046845
2514909,São Mamede,25,natal,26902.3158179443
2412500,São Miguel,24,suape,27107.4423686319
2412500,São Miguel,24,aratu,26690.8842175824
2412500,São Miguel,24,natal,27875.6764388174
2210383,São Miguel da Baixa Grande,22,suape,28908.2204514923
2210383,São Miguel da Baixa Grande,22,aratu,28246.6579047073
2210383,São Miguel da Baixa Grande,22,natal,29708.868629661
2807006,São Miguel do Aleixo,28,suape,24533.6660946077
2807006,São Miguel do Aleixo,28,aratu,23954.902605414
2807006,São Miguel do Aleixo,28,natal,25329.7714585163
2210391,São Miguel do Fidalgo,22,suape,28144.3099899861
2210391,São Miguel do Fidalgo,22,aratu,27372.4120741024
2210391,São Miguel do Fidalgo,22,natal,28960.6723166817
2412559,São Miguel do Gostoso,24,suape,26480.6792603459
2412559,São Miguel do Gostoso,24,aratu,26343.4540338388
2412559,São Miguel do Gostoso,24,natal,27205.9099672924
2210409,São Miguel do Tapuio,22,suape,28693.5432028703
2210409,São Miguel do Tapuio,22,aratu,28112.1062269506
2210409,São Miguel do Tapuio,22,natal,29483.3400814839
2412609,São Paulo do Potengi,24,suape,26121.8941802599
2412609,São Paulo do Potengi,24,aratu,25933.3389263874
2412609,São Paulo do Potengi,24,natal,26856.2778411154
2412708,São Pedro,24,suape,26064.7344795778
2412708,São Pedro,24,aratu,25886.4601686394
2412708,São Pedro,24,natal,26797.5556091884
3550407,São Pedro,35,suape,24877.4592483906
3550407,São Pedro,35,aratu,22799.0649165423
3550407,São Pedro,35,natal,25805.5632996127
2210508,São Pedro do Piauí,22,suape,29114.5026537292
2210508,São Pedro do Piauí,22,aratu,28413.8341363222
2210508,São Pedro do Piauí,22,natal,29920.1843625684
2412807,São Rafael,24,suape,26633.0300750792
2412807,São Rafael,24,aratu,26362.0923436161
2412807,São Rafael,24,natal,27379.6568815382
2210607,São Raimundo Nonato,22,suape,27628.4537027159
2210607,São Raimundo Nonato,22,aratu,26750.9077442157
2210607,São Raimundo Nonato,22,natal,28458.7979015007
3164209,São Romão,31,suape,25609.5299433222
3164209,São Romão,31,aratu,24107.2282683697
3164209,São Romão,31,natal,26505.272959782
2515104,São Sebastião de Lagoa de Roça,25,suape,25531.0840959759
2515104,São Sebastião de Lagoa de Roça,25,aratu,25267.8506126345
2515104,São Sebastião de Lagoa de Roça,25,natal,26278.6130290096
2515203,São Sebastião do Umbuzeiro,25,suape,25481.5311662685
2515203,São Sebastião do Umbuzeiro,25,aratu,25067.5129023738
2515203,São Sebastião do Umbuzeiro,25,natal,26252.2714032271
4126108,São Tomé,41,suape,27106.0969690804
4126108,São Tomé,41,aratu,24786.7857962048
4126108,São Tomé,41,natal,28038.2222840243
2412906,São Tomé,24,suape,26216.9062914839
2412906,São Tomé,24,aratu,25999.7261064521
2412906,São Tomé,24,natal,26955.7392151785
3551009,São Vicente,35,suape,23611.2374566791
3551009,São Vicente,35,aratu,21493.702962561
3551009,São Vicente,35,natal,24540.6914879626
2413003,São Vicente,24,suape,26333.004864162
2413003,São Vicente,24,aratu,26054.4159983895
2413003,São Vicente,24,natal,27081.4019269359
2515401,São Vicente do Seridó,25,suape,25890.7791372525
2515401,São Vicente do Seridó,25,aratu,25598.4120257545
2515401,São Vicente do Seridó,25,natal,26642.1814679451
2929701,Sátiro Dias,29,suape,24503.2850059479
2929701,Sátiro Dias,29,aratu,23754.0442357672
2929701,Sátiro Dias,29,natal,25322.0774571782
2929800,Saúde,29,suape,25655.6393584431
2929800,Saúde,29,aratu,24815.6797634421
2929800,Saúde,29,natal,26484.0268927669
2929909,Seabra,29,suape,25627.4487862684
2929909,Seabra,29,aratu,24597.9642868047
2929909,Seabra,29,natal,26478.0766078118
2210623,Sebastião Barros,22,suape,27828.8551479717
2210623,Sebastião Barros,22,aratu,26704.0655305725
2210623,Sebastião Barros,22,natal,28687.3659340762
2930006,Sebastião Laranjeiras,29,suape,25264.5295614853
2930006,Sebastião Laranjeiras,29,aratu,24013.513428704
2930006,Sebastião Laranjeiras,29,natal,26138.5590400582
2210631,Sebastião Leal,22,suape,28945.0477150209
2210631,Sebastião Leal,22,aratu,28062.9858447966
2210631,Sebastião Leal,22,natal,29774.3452342929
2413102,Senador Elói de Souza,24,suape,26024.3081800511
2413102,Senador Elói de Souza,24,aratu,25833.8729265206
2413102,Senador Elói de Souza,24,natal,26759.1917707816
2312700,Senador Pompeu,23,suape,27799.3788346275
2312700,Senador Pompeu,23,aratu,27352.1120995574
2312700,Senador Pompeu,23,natal,28571.0600251482
2708956,Senador Rui Palmeira,27,suape,25016.2514285363
2708956,Senador Rui Palmeira,27,aratu,24488.668269453
2708956,Senador Rui Palmeira,27,natal,25804.3307961404
2312809,Senador Sá,23,suape,29406.1938570729
2312809,Senador Sá,23,aratu,28998.2628872323
2312809,Senador Sá,23,natal,30169.4538758855
2930105,Senhor do Bonfim,29,suape,25775.5327425058
2930105,Senhor do Bonfim,29,aratu,24982.5724713415
2930105,Senhor do Bonfim,29,natal,26597.8884826865
2930204,Sento Sé,29,suape,26902.5250946917
2930204,Sento Sé,29,aratu,26036.0653621044
2930204,Sento Sé,29,natal,27732.4469149225
2515500,Serra Branca,25,suape,25675.3107272878
2515500,Serra Branca,25,aratu,25327.5446761077
2515500,Serra Branca,25,natal,26435.6926517048
2410306,Serra Caiada,24,suape,25992.2217310696
2410306,Serra Caiada,24,aratu,25796.8528038703
2410306,Serra Caiada,24,natal,26727.9706265914
2515609,Serra da Raiz,25,suape,25575.556309922
2515609,Serra da Raiz,25,aratu,25370.6168623221
2515609,Serra da Raiz,25,natal,26313.6930939438
2413300,Serra de São Bento,24,suape,25824.6644942428
2413300,Serra de São Bento,24,aratu,25612.9582148021
2413300,Serra de São Bento,24,natal,26563.389765999
2413359,Serra do Mel,24,suape,27017.4572010546
2413359,Serra do Mel,24,aratu,26768.3800601558
2413359,Serra do Mel,24,natal,27759.8954828378
2930154,Serra do Ramalho,29,suape,26016.269618118
2930154,Serra do Ramalho,29,aratu,24792.4856936332
2930154,Serra do Ramalho,29,natal,26886.8526180631
2930303,Serra Dourada,29,suape,26541.5456141581
2930303,Serra Dourada,29,aratu,25348.5625287561
2930303,Serra Dourada,29,natal,27408.4982988172
2515708,Serra Grande,25,suape,26541.7694560006
2515708,Serra Grande,25,aratu,26078.3918776093
2515708,Serra Grande,25,natal,27317.9133585612
2413409,Serra Negra do Norte,24,suape,26406.557044232
2413409,Serra Negra do Norte,24,aratu,26047.821382341
2413409,Serra Negra do Norte,24,natal,27167.2602874753
2930402,Serra Preta,29,suape,24582.9470284655
2930402,Serra Preta,29,aratu,23741.9384005474
2930402,Serra Preta,29,natal,25413.0615873516
2515807,Serra Redonda,25,suape,25415.4333452417
2515807,Serra Redonda,25,aratu,25162.7502474972
2515807,Serra Redonda,25,natal,26161.525960398
2613909,Serra Talhada,26,suape,26121.5450635277
2613909,Serra Talhada,26,aratu,25619.2635487158
2613909,Serra Talhada,26,natal,26904.0654803347
3166956,Serranópolis de Minas,31,suape,24708.4540624112
3166956,Serranópolis de Minas,31,aratu,23374.8234293773
3166956,Serranópolis de Minas,31,natal,25590.7515116223
2515906,Serraria,25,suape,25585.4448286512
2515906,Serraria,25,aratu,25357.9199107367
2515906,Serraria,25,natal,26327.1903712531
2413508,Serrinha,24,suape,25812.9027521128
2413508,Serrinha,24,aratu,25624.9564963887
2413508,Serrinha,24,natal,26547.8061127193
2930501,Serrinha,29,suape,24665.2556855221
2930501,Serrinha,29,aratu,23880.7207701211
2930501,Serrinha,29,natal,25488.2527989419
2413557,Serrinha dos Pintos,24,suape,26923.8328666746
2413557,Serrinha dos Pintos,24,aratu,26553.0556006831
2413557,Serrinha dos Pintos,24,natal,27685.4552601893
2614006,Serrita,26,suape,26586.2214190863
